# Program:featureCounts v1.6.2; Command:"/work/02238/strader/lonestar/subread-1.6.2-source/bin/featureCounts" "-T" "5" "-M" "-O" "-a" "/scratch/02238/strader/Spurp/genome/Strongylocentrotus_purpuratus.Spur_3.1.39_pro.gtf" "-t" "gene" "-g" "gene_id" "-o" "MEDIP_proCounts_10July2018.txt" "BB1_BL__cleaned_Sorted_dupsRemoved.bam" "BB1_G__cleaned_Sorted_dupsRemoved.bam" "BB1_PR__cleaned_Sorted_dupsRemoved.bam" "BB2_BL__cleaned_Sorted_dupsRemoved.bam" "BB2_G__cleaned_Sorted_dupsRemoved.bam" "BB2_PR__cleaned_Sorted_dupsRemoved.bam" "BB3_BL__cleaned_Sorted_dupsRemoved.bam" "BB3_G__cleaned_Sorted_dupsRemoved.bam" "BB3_PR__cleaned_Sorted_dupsRemoved.bam" "BR1_BL__cleaned_Sorted_dupsRemoved.bam" "BR1_G__cleaned_Sorted_dupsRemoved.bam" "BR1_PR__cleaned_Sorted_dupsRemoved.bam" "BR2_BL__cleaned_Sorted_dupsRemoved.bam" "BR2_PR__cleaned_Sorted_dupsRemoved.bam" "BR3_BL__cleaned_Sorted_dupsRemoved.bam" "BR3_G__cleaned_Sorted_dupsRemoved.bam" "BR3_PR__cleaned_Sorted_dupsRemoved.bam" "RB1_BL__cleaned_Sorted_dupsRemoved.bam" "RB1_G__cleaned_Sorted_dupsRemoved.bam" "RB1_PR__cleaned_Sorted_dupsRemoved.bam" "RB2_BL__cleaned_Sorted_dupsRemoved.bam" "RB2_G__cleaned_Sorted_dupsRemoved.bam" "RB2_PR__cleaned_Sorted_dupsRemoved.bam" "RB3_BL__cleaned_Sorted_dupsRemoved.bam" "RB3_G__cleaned_Sorted_dupsRemoved.bam" "RB3_PR__cleaned_Sorted_dupsRemoved.bam" "RR1_BL__cleaned_Sorted_dupsRemoved.bam" "RR1_G__cleaned_Sorted_dupsRemoved.bam" "RR1_PR__cleaned_Sorted_dupsRemoved.bam" "RR2_BL__cleaned_Sorted_dupsRemoved.bam" "RR2_G__cleaned_Sorted_dupsRemoved.bam" "RR2_PR__cleaned_Sorted_dupsRemoved.bam" "RR3_BL__cleaned_Sorted_dupsRemoved.bam" "RR3_G__cleaned_Sorted_dupsRemoved.bam" "RR3_PR__cleaned_Sorted_dupsRemoved.bam" 
Geneid	Chr	Start	End	Strand	Length	BB1_BL__cleaned_Sorted_dupsRemoved.bam	BB1_G__cleaned_Sorted_dupsRemoved.bam	BB1_PR__cleaned_Sorted_dupsRemoved.bam	BB2_BL__cleaned_Sorted_dupsRemoved.bam	BB2_G__cleaned_Sorted_dupsRemoved.bam	BB2_PR__cleaned_Sorted_dupsRemoved.bam	BB3_BL__cleaned_Sorted_dupsRemoved.bam	BB3_G__cleaned_Sorted_dupsRemoved.bam	BB3_PR__cleaned_Sorted_dupsRemoved.bam	BR1_BL__cleaned_Sorted_dupsRemoved.bam	BR1_G__cleaned_Sorted_dupsRemoved.bam	BR1_PR__cleaned_Sorted_dupsRemoved.bam	BR2_BL__cleaned_Sorted_dupsRemoved.bam	BR2_PR__cleaned_Sorted_dupsRemoved.bam	BR3_BL__cleaned_Sorted_dupsRemoved.bam	BR3_G__cleaned_Sorted_dupsRemoved.bam	BR3_PR__cleaned_Sorted_dupsRemoved.bam	RB1_BL__cleaned_Sorted_dupsRemoved.bam	RB1_G__cleaned_Sorted_dupsRemoved.bam	RB1_PR__cleaned_Sorted_dupsRemoved.bam	RB2_BL__cleaned_Sorted_dupsRemoved.bam	RB2_G__cleaned_Sorted_dupsRemoved.bam	RB2_PR__cleaned_Sorted_dupsRemoved.bam	RB3_BL__cleaned_Sorted_dupsRemoved.bam	RB3_G__cleaned_Sorted_dupsRemoved.bam	RB3_PR__cleaned_Sorted_dupsRemoved.bam	RR1_BL__cleaned_Sorted_dupsRemoved.bam	RR1_G__cleaned_Sorted_dupsRemoved.bam	RR1_PR__cleaned_Sorted_dupsRemoved.bam	RR2_BL__cleaned_Sorted_dupsRemoved.bam	RR2_G__cleaned_Sorted_dupsRemoved.bam	RR2_PR__cleaned_Sorted_dupsRemoved.bam	RR3_BL__cleaned_Sorted_dupsRemoved.bam	RR3_G__cleaned_Sorted_dupsRemoved.bam	RR3_PR__cleaned_Sorted_dupsRemoved.bam
SPU_010733	Scaffold346	318050	319050	-	1001	375	500	315	359	677	468	347	165	301	119	320	202	206	265	256	432	179	271	367	239	233	68	228	216	216	122	288	194	201	229	422	203	213	321	289
SPU_010976	Scaffold346	327068	328068	+	1001	40	85	94	75	59	66	54	49	82	55	71	33	70	49	48	87	57	122	69	81	51	19	83	69	72	42	121	72	56	70	74	52	89	80	58
SPU_010979	Scaffold346	376264	377264	-	1001	29	16	18	8	5	36	13	15	10	8	16	8	7	6	9	11	11	21	19	17	9	1	12	11	4	11	6	6	7	8	8	6	7	10	13
SPU_010978	Scaffold346	400944	401944	-	1001	231	206	216	289	276	143	152	156	235	155	236	92	207	195	213	252	154	281	268	229	209	79	168	195	237	127	207	202	126	310	136	142	192	135	98
SPU_010977	Scaffold346	407462	408462	-	1001	7	18	23	9	2	4	8	18	26	35	19	7	11	9	14	12	8	25	10	13	10	7	8	19	26	11	12	17	18	5	2	15	20	9	13
SPU_019055	Scaffold346	421307	422307	+	1001	13	13	13	13	6	10	2	8	13	8	12	5	8	6	7	13	6	15	7	6	9	1	11	13	16	7	13	8	9	13	4	13	10	9	8
SPU_003629	Scaffold346	448338	449338	-	1001	72	5	14	4	3	11	43	2	23	28	23	13	19	13	1	10	10	15	14	27	30	3	36	31	21	10	37	4	26	45	13	14	33	34	7
SPU_012402	Scaffold448	76010	77010	+	1001	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPU_004152	Scaffold448	103530	104530	-	1001	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	2	0	0	0	0	0	0	1	0	2	2	0	0	0	0	0	1
SPU_014347	Scaffold448	133529	134529	+	1001	3	8	6	2	1	3	3	3	2	10	6	1	2	3	2	0	2	9	4	1	7	1	1	2	4	1	4	1	6	1	0	1	2	0	3
SPU_014348	Scaffold448	153408	154408	+	1001	0	0	1	0	0	1	0	1	3	0	1	0	0	0	0	0	0	3	0	0	1	0	0	0	3	0	0	1	4	1	0	0	0	0	1
SPU_014349	Scaffold448	164439	165439	+	1001	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	2	0	1	0	0	0	1	0	2
SPU_014588	Scaffold448	278154	279154	-	1001	1	7	8	2	1	1	3	10	8	6	4	0	3	2	4	4	2	4	4	0	3	0	0	1	1	1	1	3	3	4	1	0	5	4	5
SPU_022199	Scaffold448	305315	306315	-	1001	23	9	9	12	4	14	5	7	14	10	11	6	8	7	11	15	5	14	11	4	10	0	5	9	5	4	12	9	6	9	13	7	9	12	8
SPU_022978	Scaffold448	316667	317667	+	1001	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
SPU_005573	Scaffold448	316710	317710	+	1001	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
SPU_022979	Scaffold448	322401	323401	+	1001	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
SPU_005426	Scaffold448	333381	334381	+	1001	1	1	4	0	3	3	0	0	0	4	2	0	2	1	0	0	0	3	1	0	1	1	1	0	2	1	0	0	1	1	1	1	1	0	3
SPU_019437	Scaffold448	382102	383102	+	1001	1	17	10	7	0	1	12	2	13	6	10	7	3	4	5	7	6	12	6	12	4	2	4	3	6	3	9	2	9	7	3	17	7	2	8
SPU_011014	Scaffold448	390921	391921	+	1001	4	8	4	3	0	2	1	2	14	3	5	0	0	0	2	6	10	22	6	5	4	2	8	1	14	6	5	3	3	1	1	2	2	1	1
SPU_007310	Scaffold448	435681	436681	+	1001	1	18	8	7	2	9	16	2	3	1	8	3	8	8	3	17	8	8	12	4	17	4	15	8	7	8	20	0	7	17	21	14	14	7	3
SPU_009404	Scaffold461	108386	109386	-	1001	1	3	4	0	0	0	0	0	4	4	1	0	0	2	0	0	1	1	0	1	1	0	1	3	2	1	2	0	3	1	1	2	1	1	3
SPU_009402	Scaffold461	133143	134143	-	1001	0	7	2	2	0	1	0	1	4	4	2	0	1	0	0	0	0	2	1	0	0	1	0	1	0	1	0	2	0	1	0	0	1	0	0
SPU_009403	Scaffold461	120608	121608	-	1001	0	0	1	1	0	0	0	0	0	1	2	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	3	1	4	1
SPU_009398	Scaffold461	141056	142056	+	1001	4	6	6	1	0	1	4	4	7	6	8	1	3	2	5	2	2	3	5	2	3	0	2	4	4	5	1	5	4	2	0	2	4	1	4
SPU_009401	Scaffold461	157903	158903	-	1001	1	16	14	8	1	3	4	14	9	15	15	7	5	4	10	12	8	10	19	7	7	1	10	5	9	13	3	4	14	12	0	11	11	5	11
SPU_009399	Scaffold461	158384	159384	+	1001	1	27	24	16	3	10	14	29	14	29	19	9	6	12	18	24	17	29	31	15	18	2	12	12	12	19	8	10	27	19	1	17	21	9	15
SPU_009400	Scaffold461	183772	184772	+	1001	8	24	28	7	4	9	8	26	26	38	25	12	17	12	19	10	15	22	25	15	15	2	13	14	16	27	11	11	36	23	1	12	15	9	11
SPU_005509	Scaffold461	204348	205348	+	1001	2	7	10	2	1	4	0	6	8	7	5	1	2	1	4	7	5	5	1	5	2	0	2	2	4	4	6	2	9	3	0	4	8	7	5
SPU_024384	Scaffold461	293892	294892	-	1001	0	3	0	0	0	0	0	0	1	2	2	1	0	2	2	0	0	1	1	0	1	0	0	0	0	1	1	0	1	1	0	0	0	1	0
SPU_007331	Scaffold461	366928	367928	+	1001	16	38	15	18	46	25	10	21	21	29	15	17	21	29	13	16	17	30	16	20	13	10	13	18	19	19	21	14	34	25	21	18	17	18	15
SPU_013312	Scaffold461	411282	412282	-	1001	0	3	1	0	0	0	0	0	1	0	0	1	2	1	1	0	0	2	2	0	0	1	0	1	1	1	1	0	1	0	1	0	1	0	0
SPU_023558	Scaffold461	440534	441534	-	1001	11	16	20	18	2	7	12	18	32	40	19	12	14	16	11	10	16	27	29	15	14	12	26	13	22	16	17	13	16	30	11	10	16	11	15
SPU_015917	Scaffold1289	53745	54745	-	1001	0	1	4	0	2	1	2	2	3	2	1	3	2	2	0	0	0	3	0	1	1	1	1	0	0	0	0	1	3	2	0	2	1	3	2
SPU_020843	Scaffold1289	460070	461070	-	1001	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
SPU_015916	Scaffold1289	413656	414656	-	1001	1	5	8	2	0	4	0	8	4	7	7	1	2	3	3	2	3	7	7	2	4	1	4	3	2	8	10	1	2	3	0	0	2	1	5
SPU_027186	Scaffold1289	402683	403683	+	1001	1	6	6	2	0	1	0	2	1	6	3	1	2	1	0	0	2	5	2	1	4	1	0	0	1	2	0	2	5	1	1	1	1	3	0
SPU_020841	Scaffold1289	429148	430148	+	1001	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	1	1
SPU_021408	Scaffold1289	435054	436054	+	1001	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SPU_021409	Scaffold1289	436583	437583	+	1001	0	0	0	0	0	0	1	1	3	0	0	0	0	2	0	2	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
SPU_020842	Scaffold1289	436745	437745	+	1001	0	0	0	0	0	0	1	1	3	0	0	0	0	2	0	2	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
SPU_005643	Scaffold862	1964	2964	+	1001	2	2	4	4	1	2	3	6	4	3	3	2	3	0	3	3	3	11	1	5	0	0	4	3	9	4	2	3	0	0	0	2	5	1	1
SPU_028089	Scaffold862	144274	145274	+	1001	0	4	0	0	0	0	0	0	1	4	1	1	2	0	0	1	0	2	0	0	1	0	0	3	0	0	0	2	2	0	0	0	1	1	1
SPU_000751	Scaffold862	170721	171721	+	1001	8	29	22	13	5	9	15	20	25	49	17	6	21	11	18	15	14	34	25	16	26	5	11	15	15	17	16	19	21	11	5	3	21	15	17
SPU_000752	Scaffold862	233277	234277	+	1001	1	3	1	0	1	0	0	0	2	0	1	0	2	1	2	2	0	4	0	1	0	0	0	0	3	0	2	0	0	1	0	0	0	0	2
SPU_000758	Scaffold862	268584	269584	-	1001	1	2	1	0	1	0	0	1	2	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	0	0	2	0	1	0	1	2
SPU_019276	Scaffold862	274976	275976	+	1001	25	41	33	47	26	38	33	23	29	31	41	13	26	26	24	37	22	34	28	27	17	3	25	16	36	18	29	25	12	23	20	12	20	18	21
SPU_000753	Scaffold862	329432	330432	+	1001	9	31	32	11	4	9	7	26	22	36	26	6	9	14	16	24	20	40	19	13	20	2	12	15	33	21	19	21	24	17	3	14	26	22	18
SPU_000754	Scaffold862	421782	422782	-	1001	0	2	2	0	0	0	0	1	2	2	0	0	2	6	2	0	2	4	4	0	3	6	3	2	3	0	0	2	1	3	5	1	1	2	4
SPU_022932	Scaffold862	431394	432394	-	1001	0	1	4	1	0	0	1	0	0	1	1	1	1	0	0	0	0	3	0	1	1	0	0	0	1	0	1	4	0	3	0	1	0	1	3
SPU_022865	Scaffold862	444451	445451	+	1001	1	5	1	1	0	1	1	6	11	5	3	2	1	4	6	4	2	9	7	2	9	0	3	1	3	4	1	5	8	2	0	6	5	3	4
SPU_022866	Scaffold862	448594	449594	+	1001	17	24	32	11	13	27	14	16	30	23	22	17	28	11	10	29	20	30	23	25	33	4	9	20	19	22	20	16	24	32	4	17	9	49	15
SPU_022867	Scaffold862	454244	455244	+	1001	12	44	36	34	25	33	22	23	33	31	27	14	32	27	18	40	28	60	36	46	28	8	48	37	45	27	42	24	38	28	29	19	43	34	37
SPU_019124	Scaffold862	457845	458845	+	1001	4	18	19	10	0	11	4	20	19	21	10	4	12	7	6	15	9	13	7	1	17	2	3	11	11	10	2	6	15	10	5	13	3	3	10
SPU_024226	Scaffold862	459583	460583	+	1001	2	8	4	0	2	0	1	7	5	4	6	2	2	0	2	6	5	4	5	3	7	1	1	3	4	3	2	6	4	1	0	5	5	2	7
SPU_018096	Scaffold247	36805	37805	-	1001	1	6	3	2	5	6	3	1	7	12	6	2	4	2	2	2	4	4	6	4	6	1	4	1	5	8	1	5	6	3	0	9	3	3	1
SPU_022686	Scaffold247	112350	113350	+	1001	0	3	1	0	1	1	1	0	1	0	0	0	0	2	0	0	0	2	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0
SPU_009938	Scaffold247	172366	173366	-	1001	1	1	6	1	0	0	0	0	6	2	0	1	2	1	3	1	1	5	0	0	8	0	1	0	0	1	0	0	0	0	0	0	1	0	0
SPU_019012	Scaffold247	185001	186001	+	1001	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1
SPU_006496	Scaffold247	194037	195037	+	1001	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1
SPU_013861	Scaffold247	218779	219779	+	1001	1	4	4	0	0	3	3	4	1	9	2	1	3	2	1	7	4	10	6	3	2	0	3	3	6	2	5	3	6	1	0	2	2	1	5
SPU_013862	Scaffold247	272336	273336	-	1001	0	1	8	3	1	0	0	4	13	7	6	7	3	2	4	4	5	15	2	11	6	1	7	3	5	1	6	2	7	7	1	3	2	1	5
SPU_024445	Scaffold247	290906	291906	+	1001	21	45	50	43	22	27	24	40	52	44	50	22	31	32	32	35	26	61	51	40	26	21	30	36	40	33	41	26	35	44	24	25	38	33	38
SPU_024446	Scaffold247	325829	326829	+	1001	1	1	4	2	0	0	0	0	0	1	5	2	1	1	3	3	1	2	0	1	2	0	1	2	0	0	0	1	2	0	0	1	0	1	1
SPU_016167	Scaffold247	337879	338879	-	1001	0	3	4	1	1	1	0	3	2	5	0	0	1	1	4	4	1	4	2	2	3	0	0	1	1	1	2	0	5	0	0	0	0	3	2
SPU_016168	Scaffold247	373089	374089	+	1001	26	31	42	41	15	33	18	33	31	37	38	20	25	11	22	38	28	65	32	36	22	6	63	22	32	35	34	24	22	27	13	21	13	21	20
SPU_013117	Scaffold247	393014	394014	+	1001	2	27	14	11	2	4	6	13	15	28	14	8	8	6	12	11	6	26	10	10	11	4	14	4	20	12	6	10	19	11	4	10	12	5	10
SPU_013118	Scaffold247	415662	416662	+	1001	0	1	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
SPU_022534	Scaffold247	453996	454996	-	1001	23	41	58	46	20	33	27	32	59	51	41	23	29	22	37	42	27	47	39	35	37	11	32	40	41	38	28	36	42	47	21	32	30	28	49
SPU_022533	Scaffold247	467846	468846	-	1001	0	2	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	3	1	0	0	0	1	0	0	0	2	0	4	0	1	0	0	0	0
SPU_020890	Scaffold416	4340	5340	+	1001	0	4	2	2	2	1	1	1	1	2	4	1	1	3	0	1	3	4	0	0	0	0	2	0	1	2	1	0	4	4	0	2	1	2	1
SPU_020891	Scaffold416	11178	12178	+	1001	0	1	3	0	0	1	0	0	2	2	0	1	0	2	1	1	0	2	1	2	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0
SPU_020892	Scaffold416	24196	25196	+	1001	0	0	1	2	0	0	0	0	1	4	0	0	0	0	0	0	1	2	0	1	1	0	1	0	1	1	0	0	1	0	1	1	0	1	1
SPU_020893	Scaffold416	30373	31373	+	1001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPU_023633	Scaffold416	35974	36974	+	1001	0	1	2	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
SPU_023634	Scaffold416	50348	51348	+	1001	2	6	4	4	2	1	6	4	7	11	5	1	4	0	8	6	4	5	9	2	2	0	3	2	2	3	2	0	5	10	1	0	0	1	2
ENSRNA022744389	Scaffold416	52302	53302	-	1001	0	3	2	0	0	0	0	4	2	2	1	0	0	0	1	0	1	3	1	0	0	1	0	1	3	0	1	2	0	0	0	0	0	1	1
SPU_008475	Scaffold416	68410	69410	+	1001	0	24	34	18	4	16	13	23	19	24	20	12	17	13	21	29	14	27	20	25	10	7	18	22	29	24	21	15	38	27	11	17	19	10	19
SPU_013864	Scaffold416	145990	146990	+	1001	21	36	32	24	17	19	23	23	36	35	20	10	22	14	25	27	22	56	29	34	29	15	29	32	31	24	22	24	29	35	9	21	36	24	18
SPU_024393	Scaffold416	246748	247748	-	1001	835	784	451	880	477	499	619	278	483	454	417	344	147	227	366	537	315	693	468	504	464	98	307	522	493	308	329	269	317	639	132	392	348	273	263
SPU_004502	Scaffold416	256698	257698	+	1001	1	3	3	0	1	1	1	5	4	7	2	0	0	1	3	4	1	5	2	0	0	2	1	2	2	3	1	1	5	3	1	0	1	1	3
SPU_004501	Scaffold416	274929	275929	-	1001	0	3	1	3	0	0	0	3	0	1	0	0	0	1	0	0	1	2	0	0	1	0	0	0	1	1	0	0	1	1	1	0	0	0	0
SPU_030001	Scaffold416	384143	385143	+	1001	20	9	3	13	7	4	4	5	6	6	2	3	5	10	5	3	10	5	3	4	4	0	7	7	6	5	4	2	4	9	5	7	3	15	4
SPU_017901	Scaffold416	387261	388261	+	1001	0	5	8	3	1	2	2	4	2	8	8	2	2	3	3	3	3	11	3	2	2	0	3	1	8	1	2	3	7	4	3	2	3	2	2
SPU_024497	Scaffold416	396700	397700	+	1001	0	2	1	0	0	0	0	2	1	2	0	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0
SPU_024498	Scaffold416	400547	401547	+	1001	3	9	2	0	2	2	1	2	8	2	3	0	2	4	2	1	0	3	0	0	3	1	1	2	2	2	3	2	6	3	1	2	0	0	5
SPU_024499	Scaffold416	405972	406972	+	1001	0	10	0	18	0	0	0	2	1	0	0	0	2	0	3	0	2	7	2	0	1	0	0	3	0	0	0	0	4	5	6	2	3	1	0
SPU_024500	Scaffold416	410749	411749	+	1001	1	4	0	0	0	1	0	4	5	5	3	1	2	0	1	3	3	4	2	2	1	0	1	1	5	1	0	1	8	0	0	2	0	5	2
SPU_008799	Scaffold416	422826	423826	+	1001	1	6	8	2	2	0	2	3	4	6	4	1	0	3	3	2	1	6	2	1	1	1	2	0	1	3	3	0	5	3	0	2	0	2	2
SPU_008800	Scaffold416	430521	431521	+	1001	1	2	1	1	1	1	1	1	5	6	2	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	3	2	1	1	0	1	1	0	0
SPU_018567	Scaffold416	432886	433886	+	1001	0	1	1	0	1	0	1	2	1	3	0	0	3	0	0	0	2	5	9	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2
SPU_008801	Scaffold416	450057	451057	+	1001	0	0	2	1	2	2	0	2	4	3	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	1	1	1	1	1	2	1
SPU_010182	Scaffold685	98419	99419	-	1001	7	15	16	15	1	5	4	7	27	19	11	10	7	7	7	26	10	24	13	19	14	3	19	4	19	17	22	9	19	9	5	14	17	5	17
SPU_022037	Scaffold685	113160	114160	+	1001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPU_026948	Scaffold685	135415	136415	+	1001	49	6	41	4	5	10	13	3	29	56	10	13	26	6	11	3	38	91	64	34	22	9	19	10	14	12	3	15	33	25	0	10	51	1	3
SPU_026949	Scaffold685	142534	143534	+	1001	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	1	0	0	1	2	0	0	0	1	0	1
SPU_026950	Scaffold685	245056	246056	-	1001	14	56	49	42	15	20	26	35	54	61	46	28	34	31	35	43	36	52	44	54	46	10	33	48	35	45	46	33	42	58	19	47	37	28	33
SPU_013180	Scaffold685	242538	243538	-	1001	10	25	20	13	11	10	12	16	15	23	13	7	10	5	8	16	13	29	9	15	16	0	20	9	19	16	13	5	10	10	1	12	10	9	14
SPU_016033	Scaffold685	264727	265727	+	1001	2	2	1	4	1	0	0	1	1	3	1	0	2	0	0	0	1	2	2	0	1	0	0	0	0	0	1	0	2	2	0	0	1	0	1
SPU_005049	Scaffold685	366982	367982	+	1001	24	25	41	16	10	20	18	22	33	28	21	11	22	13	16	22	31	66	25	31	23	11	26	24	39	28	34	28	30	24	10	29	26	12	23
SPU_013148	Scaffold685	379831	380831	+	1001	2	6	2	0	1	1	0	3	4	8	5	1	1	0	1	0	2	2	4	2	6	1	1	1	0	1	1	4	5	2	0	0	2	0	4
SPU_027872	Scaffold685	382549	383549	+	1001	0	3	2	2	0	3	1	1	2	4	1	1	4	1	1	2	0	3	2	1	0	0	3	0	2	0	2	0	3	0	0	4	0	1	0
SPU_024266	Scaffold685	427301	428301	+	1001	2	14	9	4	1	6	5	7	12	10	14	3	9	3	6	10	6	8	7	0	1	2	0	2	3	1	3	2	3	4	1	0	5	2	2
SPU_010028	Scaffold575	7643	8643	-	1001	3	1	1	2	2	1	3	2	3	6	3	0	0	0	1	2	0	2	0	1	2	1	0	1	2	1	1	1	0	0	2	3	1	0	1
SPU_026607	Scaffold575	96583	97583	+	1001	0	6	2	4	1	5	2	2	5	1	2	0	1	5	0	3	0	6	5	0	0	0	0	3	0	1	4	4	3	0	0	1	3	8	5
ENSRNA022744394	Scaffold575	154007	155007	+	1001	0	1	0	0	0	0	0	4	1	2	2	0	2	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1
ENSRNA022744386	Scaffold575	159774	160774	+	1001	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSRNA022744380	Scaffold575	160301	161301	+	1001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA022744383	Scaffold575	161014	162014	+	1001	0	3	1	1	1	1	1	2	5	1	1	1	0	1	0	0	0	2	1	1	1	0	0	2	0	1	0	0	1	3	1	1	0	0	1
ENSRNA022744376	Scaffold575	161732	162732	+	1001	0	4	1	0	1	0	0	0	3	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1
SPU_011525	Scaffold575	162768	163768	+	1001	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SPU_002133	Scaffold575	177501	178501	+	1001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPU_025563	Scaffold575	199355	200355	+	1001	0	1	0	1	0	0	0	1	0	5	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	2	1	0	1	0	1	1
SPU_011026	Scaffold575	261601	262601	+	1001	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
SPU_005671	Scaffold575	297307	298307	-	1001	26	78	80	61	21	54	54	33	73	51	65	38	70	30	30	64	55	136	71	80	33	18	74	50	70	46	83	48	52	63	43	51	65	45	47
SPU_016425	Scaffold575	321989	322989	+	1001	0	0	3	1	0	0	0	0	0	4	0	0	0	1	1	0	0	1	1	0	1	0	1	2	1	0	2	0	1	2	0	0	0	0	0
SPU_024337	Scaffold575	412219	413219	-	1001	0	7	14	4	1	3	1	5	10	7	7	3	3	1	3	6	3	18	10	6	10	0	8	3	7	6	1	0	10	6	0	6	7	6	8
SPU_024336	Scaffold575	416077	417077	-	1001	3	17	11	6	8	7	6	14	12	23	10	5	3	2	0	14	9	20	16	12	14	3	9	6	12	3	8	11	14	11	6	3	8	4	4
SPU_022240	Scaffold575	422482	423482	+	1001	5	20	24	15	9	10	5	25	19	28	16	8	21	8	15	25	13	17	20	11	20	2	14	16	31	19	23	12	20	12	13	20	27	9	12
SPU_022241	Scaffold575	439679	440679	+	1001	13	39	44	32	13	27	17	33	52	42	35	22	35	17	28	37	26	53	33	39	23	15	25	31	47	34	44	27	29	38	19	35	43	30	27
SPU_011717	Scaffold796	41000	42000	+	1001	8	33	23	20	5	13	16	29	32	30	32	14	21	14	15	19	15	43	18	20	28	1	21	15	37	21	14	17	24	12	10	11	15	9	19
SPU_004617	Scaffold796	415690	416690	-	1001	1	18	16	21	6	13	9	11	17	21	12	4	6	8	12	17	10	23	12	21	11	2	9	15	24	13	12	18	16	17	1	9	10	5	8
SPU_011720	Scaffold796	88971	89971	-	1001	5	17	15	14	7	11	9	13	12	15	12	6	15	11	11	11	9	31	13	10	10	4	8	10	12	18	20	14	15	18	6	7	15	5	8
SPU_014696	Scaffold796	88020	89020	-	1001	29	86	81	74	25	42	54	87	84	104	69	48	59	38	55	56	60	104	68	81	81	23	71	64	77	78	77	68	83	74	31	51	69	47	64
